Input File,Display Name,File Name
Baseline,B,DIV 19 LSL-Cas9-PVcre with fith batch of gRNAs plate1 basal(000)(000)_NeuralEventDetector_LFPneuralMetrics.csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,    Mean Firing Rate (Hz),0


    Number of Spikes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,11139.250000,16150.750000,7004.416667,11701.416667,5881.333333,6950.333333,17213.416667,12781.333333,
B SEM,3355.142862,2738.055357,1508.087684,2349.558725,2007.915942,3160.923574,2732.076670,2872.275060,
B Replicates,22887.000000,14263.000000,17931.000000,18718.000000,12096.000000,41095.000000,2579.000000,22583.000000,
,8711.000000,8707.000000,9127.000000,12794.000000,24264.000000,1633.000000,16607.000000,8525.000000,
,6022.000000,15491.000000,3330.000000,9347.000000,4173.000000,2333.000000,17909.000000,12144.000000,
,4345.000000,8157.000000,8829.000000,9473.000000,11758.000000,3834.000000,21625.000000,34751.000000,
,5238.000000,24946.000000,3254.000000,11039.000000,2406.000000,3468.000000,30948.000000,7154.000000,
,4957.000000,9472.000000,3886.000000,27629.000000,2249.000000,4917.000000,25991.000000,9747.000000,
,3383.000000,15274.000000,5065.000000,3006.000000,2040.000000,1965.000000,11012.000000,8815.000000,
,37761.000000,28658.000000,3927.000000,5869.000000,2704.000000,4143.000000,19402.000000,8910.000000,
,4862.000000,24574.000000,4093.000000,10009.000000,3326.000000,5427.000000,10093.000000,26200.000000,
,7491.000000,32593.000000,8384.000000,24312.000000,4752.000000,5570.000000,27618.000000,2671.000000,
,27397.000000,9904.000000,15517.000000,7776.000000,764.000000,8289.000000,21758.000000,10639.000000,
,617.000000,1770.000000,710.000000,445.000000,44.000000,730.000000,1019.000000,1237.000000,


    Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,2.312967,3.353561,1.454405,2.429696,1.221207,1.443176,3.574214,2.653931,
B SEM,0.696666,0.568533,0.313141,0.487865,0.416926,0.656338,0.567292,0.596403,
B Replicates,4.752284,2.961586,3.723214,3.886628,2.511628,8.533015,0.535507,4.689161,
,1.808762,1.807932,1.895141,2.656561,5.038206,0.339078,3.448297,1.770141,
,1.250415,3.216570,0.691445,1.940822,0.866487,0.484427,3.718646,2.521595,
,0.902201,1.693729,1.833264,1.966985,2.441445,0.796096,4.490241,7.215739,
,1.087625,5.179817,0.675664,2.292151,0.499585,0.720100,6.426080,1.485465,
,1.029277,1.966777,0.806894,5.736919,0.466985,1.020972,5.396802,2.023879,
,0.702450,3.171512,1.051703,0.624169,0.423588,0.408015,2.286545,1.830357,
,7.840739,5.950581,0.815407,1.218646,0.561462,0.860257,4.028654,1.850083,
,1.009551,5.102575,0.849875,2.078281,0.690615,1.126869,2.095723,5.440199,
,1.555440,6.767650,1.740864,5.048173,0.986711,1.156561,5.734635,0.554610,
