Input File,Display Name,File Name
Baseline,B,Div12 H11 5th batch of gRNAs Plate3(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,3.859037,3.828186,3.465058,4.565325,3.336817,3.848794,5.110181,5.060524,
B SEM,0.413796,0.340231,0.191430,0.361293,0.413702,0.369690,0.631419,0.351398,
B Replicates,2.119592,4.650790,2.114393,3.469010,2.435316,4.352953,3.163478,4.554700,
,3.278078,2.919301,3.001456,5.676997,5.680532,4.356073,3.851082,6.036814,
,7.096922,5.734817,3.537854,2.715474,2.125208,1.719426,7.003952,6.417221,
,4.107945,2.374792,3.758319,2.928661,1.999584,3.066972,1.426165,6.947379,
,3.134151,3.054285,3.792637,5.046589,5.659318,3.303037,6.596922,3.285982,
,4.503120,5.415557,3.191556,3.294093,4.993136,3.652870,9.326539,3.489601,
,2.330491,4.601705,3.295549,4.638727,4.081739,2.122712,7.115225,4.766639,
,4.126456,4.392679,4.834443,4.224834,2.973378,3.453827,6.337562,6.696339,
,3.751040,3.315100,3.619384,5.833403,1.748336,6.299709,4.194260,4.566972,
,2.702579,2.347338,3.854617,6.184068,2.302829,3.772047,3.931156,4.691972,
,5.795341,4.402662,3.728369,6.143511,3.476082,5.196339,4.757488,5.170757,
,3.362729,2.729201,2.852121,4.628536,2.566348,4.889559,3.618344,4.101913,


Number of Active Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.416667,7.416667,7.500000,7.583333,7.333333,7.416667,7.500000,7.833333,
B SEM,0.228908,0.192996,0.230283,0.148647,0.188025,0.228908,0.230283,0.112367,
B Replicates,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,8.000000,7.000000,
,8.000000,7.000000,6.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,7.000000,7.000000,6.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,7.000000,8.000000,6.000000,6.000000,8.000000,
,8.000000,6.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,7.000000,
,6.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,7.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,7.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,
,6.000000,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,8.000000,
,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,


Weighted Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,4.179479,4.120437,3.695663,4.775605,3.631585,4.144137,5.391546,5.155893,
B SEM,0.453986,0.331946,0.177107,0.322698,0.449783,0.379997,0.624377,0.332988,
B Replicates,2.119592,4.650790,2.816417,3.469010,2.783218,4.352953,3.163478,5.200618,
,3.278078,3.328738,3.991958,5.676997,6.491799,4.356073,3.851082,6.036814,
,8.109817,5.734817,3.537854,3.095080,2.425957,2.273156,7.003952,6.417221,
,4.694319,2.374792,3.758319,3.347041,1.999584,4.089296,1.891570,6.947379,
,3.134151,4.060177,3.792637,5.046589,6.458759,3.303037,6.596922,3.285982,
,4.503120,5.415557,3.191556,3.759686,4.993136,3.652870,9.326539,3.988115,
,3.101498,5.258854,3.295549,4.638727,4.081739,2.122712,8.131685,4.766639,
,4.706442,5.019967,4.834443,4.827430,2.973378,3.453827,6.337562,6.696339,
,3.751040,3.788686,3.619384,5.833403,2.330837,6.299709,4.792251,4.566972,
,3.597615,2.681008,4.403138,6.184068,2.631804,4.306632,5.227676,4.691972,
,5.795341,4.402662,4.254576,6.143511,3.476082,5.938674,4.757488,5.170757,
,3.362729,2.729201,2.852121,5.285714,2.932731,5.580699,3.618344,4.101913,


Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.083333,7.083333,7.333333,7.416667,7.166667,7.416667,7.250000,7.833333,
B SEM,0.259905,0.287580,0.284268,0.148647,0.207194,0.228908,0.350865,0.112367,
B Replicates,8.000000,8.000000,5.000000,7.000000,6.000000,8.000000,7.000000,7.000000,
,6.000000,7.000000,6.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,7.000000,7.000000,6.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,7.000000,8.000000,6.000000,4.000000,8.000000,
,7.000000,5.000000,7.000000,7.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,8.000000,7.000000,
,6.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,
,6.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,6.000000,8.000000,8.000000,6.000000,8.000000,7.000000,8.000000,
,6.000000,7.000000,7.000000,8.000000,7.000000,7.000000,6.000000,8.000000,
,8.000000,8.000000,7.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
