Input File,Display Name,File Name
Baseline,B,Div19 H11 5th batch of gRNAs plate 3 bicuculine 26microM(000)(000).csv

Plot Selection,One File Per Plot
Plot Display,Raw Values
Error Bars,Standard Error
Well Exclusion Criterion,Mean Firing Rate (Hz),0


Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,9.014103,9.279717,9.834098,12.354471,9.375122,9.172503,8.309157,8.401869,
B SEM,0.480941,0.862820,0.959436,0.822807,0.794965,0.782420,0.653086,0.617342,
B Replicates,9.274073,13.974156,9.126719,11.022718,7.751146,8.733431,6.463526,10.250729,
,8.304710,9.187578,8.192789,15.566486,9.693206,13.398291,9.275948,7.249062,
,8.810754,10.330138,10.403085,6.110880,8.483535,6.196332,9.361401,12.099833,
,11.414339,6.211546,6.670696,12.765110,6.588370,5.717591,2.739058,8.863693,
,10.558983,13.124010,13.161942,15.139850,10.781576,6.967070,8.124010,7.545644,
,11.748228,9.682784,14.805336,9.395165,14.674031,9.127762,7.586078,8.196749,
,5.815965,10.986661,9.543143,10.819300,8.169237,14.234056,10.204043,10.785952,
,8.397249,10.686953,7.135265,13.484994,8.372447,10.636515,8.474990,7.671530,
,7.917466,6.036265,8.013339,10.772614,8.221342,10.941017,10.209879,7.600459,
,7.472489,3.577741,13.422468,15.018966,7.689037,6.824093,8.485202,9.812839,
,9.322009,9.860358,13.581701,12.977699,14.904960,8.911630,11.590454,4.013339,
,9.132972,7.698416,3.952689,15.179867,7.172572,8.382243,7.195290,6.732597,


Number of Active Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.666667,7.666667,7.833333,7.666667,7.750000,7.750000,7.416667,7.666667,
B SEM,0.142134,0.188025,0.112367,0.142134,0.130558,0.130558,0.416667,0.142134,
B Replicates,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,7.000000,
,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,
,7.000000,8.000000,8.000000,7.000000,8.000000,7.000000,3.000000,8.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,7.000000,
,7.000000,8.000000,8.000000,8.000000,8.000000,8.000000,7.000000,7.000000,
,7.000000,7.000000,8.000000,7.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,6.000000,8.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,7.000000,7.000000,8.000000,8.000000,7.000000,7.000000,7.000000,7.000000,
,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,8.000000,8.000000,8.000000,


Weighted Mean Firing Rate (Hz)
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,9.407000,9.616541,10.038694,12.958420,9.649839,9.394780,8.911278,8.866110,
B SEM,0.495028,0.821159,0.947021,0.907393,0.754905,0.713293,0.488143,0.737355,
B Replicates,9.274073,13.974156,10.419580,11.022718,7.751146,8.733431,6.463526,11.712023,
,8.304710,9.187578,9.355088,15.566486,9.693206,13.398291,9.275948,7.249062,
,8.810754,10.330138,10.403085,6.110880,8.483535,7.075091,9.361401,12.099833,
,13.044483,6.211546,6.670696,14.585363,6.588370,6.534389,7.304155,8.863693,
,10.558983,13.124010,13.161942,15.139850,10.781576,6.967070,8.124010,7.545644,
,11.748228,9.682784,14.805336,10.729471,14.674031,9.127762,7.586078,9.367713,
,6.644673,10.986661,9.543143,10.819300,8.169237,14.234056,11.661764,12.325850,
,9.587566,12.213422,7.135265,15.410945,8.372447,10.636515,8.474990,7.671530,
,7.917466,8.043907,8.013339,10.772614,9.395820,10.941017,10.209879,7.600459,
,8.538081,4.085512,13.422468,15.018966,8.787471,7.795867,9.687846,11.211576,
,9.322009,9.860358,13.581701,12.977699,14.904960,8.911630,11.590454,4.013339,
,9.132972,7.698416,3.952689,17.346752,8.196272,8.382243,7.195290,6.732597,


Number of Bursting Electrodes
,GPR37L 1,GPR37L 2,LGI2 A12,SLITRK5,THSD7 1,THSD7 2,unt1,unt2,
B Mean,7.333333,7.250000,7.583333,7.500000,7.333333,7.583333,7.166667,7.583333,
B SEM,0.224733,0.250000,0.192996,0.150756,0.188025,0.192996,0.423430,0.148647,
B Replicates,7.000000,8.000000,7.000000,8.000000,7.000000,8.000000,7.000000,7.000000,
,7.000000,8.000000,6.000000,8.000000,7.000000,8.000000,8.000000,8.000000,
,8.000000,8.000000,8.000000,7.000000,7.000000,7.000000,8.000000,8.000000,
